"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Fgfr3",2.60901882704501e-44,0.341912749850911,0.548,0.388,4.69336396797127e-40,"0","Fgfr3"
"Tubb2a",6.02062840812148e-44,0.326895817917696,0.721,0.616,1.08305084433697e-39,"0","Tubb2a"
"Tnks2",2.0656332115411e-43,0.33258182844958,0.696,0.625,3.71586758424129e-39,"0","Tnks2"
"Ssfa2",2.3108105034581e-43,0.316222874208711,0.698,0.549,4.15691701467078e-39,"0","Ssfa2"
"Lgals3bp",3.52389068946288e-43,0.311217928524964,0.468,0.324,6.33912696127477e-39,"0","Lgals3bp"
"Adgrg1",3.52597905750681e-43,0.312870165975168,0.504,0.359,6.34288372654899e-39,"0","Adgrg1"
"Entpd1",3.69893840700219e-43,0.320228408839049,0.8,0.717,6.65402030035624e-39,"0","Entpd1"
"Cyb5r3",5.11304796090315e-43,0.314669609632886,0.86,0.818,9.19786197686868e-39,"0","Cyb5r3"
"Arap3",9.41123923847114e-43,0.299754209198031,0.517,0.38,1.69298782660857e-38,"0","Arap3"
"Fzd6",2.99701524029415e-42,0.315413386864172,0.526,0.384,5.39133071576514e-38,"0","Fzd6"
"Slfn5",5.57096875274042e-42,0.299148106956214,0.572,0.417,1.00216156893047e-37,"0","Slfn5"
"Fli1",8.55661885093753e-42,0.311929055157176,0.627,0.478,1.53925016509515e-37,"0","Fli1"
"Rab11a",2.14457344415811e-41,0.255052178094025,0.867,0.77,3.85787316869602e-37,"0","Rab11a"
"Ahnak",3.86114665239554e-41,0.259852194914176,0.92,0.871,6.94581671299434e-37,"0","Ahnak"
"Cracr2b",9.14413176991698e-41,0.271729293873213,0.656,0.507,1.64493786409037e-36,"0","Cracr2b"
"Hdac7",1.13673277072244e-40,0.299130869159118,0.629,0.525,2.04486858125261e-36,"0","Hdac7"
"Clic4",1.31871121071336e-40,0.258362404127111,0.907,0.837,2.37222959695226e-36,"0","Clic4"
"Lmo7",2.40613207892156e-40,0.301835015045671,0.587,0.474,4.32839099677199e-36,"0","Lmo7"
"Pcdh1",2.71202032526613e-40,0.349688201158182,0.548,0.434,4.87865336312124e-36,"0","Pcdh1"
"Cdc42ep1",2.93892969489824e-40,0.31662803966929,0.452,0.326,5.28684062815245e-36,"0","Cdc42ep1"
"Elmo1",2.95785744114887e-40,0.27086433283058,0.522,0.386,5.32088975088271e-36,"0","Elmo1"
"Sptan1",6.92538297265453e-40,0.281418670294057,0.78,0.712,1.24580714295082e-35,"0","Sptan1"
"Ppp1r16b",1.48148625261206e-39,0.292966691179281,0.566,0.42,2.66504561982383e-35,"0","Ppp1r16b"
"Tmem178",1.56387699216048e-39,0.292133210215508,0.579,0.423,2.81325832119748e-35,"0","Tmem178"
"Arhgef1",2.8599006734634e-39,0.272026824646552,0.665,0.578,5.1446753214933e-35,"0","Arhgef1"
"Dach1",3.45249478166731e-39,0.344593353120276,0.459,0.307,6.21069286274133e-35,"0","Dach1"
"Ntng1",3.89048730330374e-39,0.307746700518701,0.352,0.209,6.9985976099131e-35,"0","Ntng1"
"Psmb8",4.02354521764567e-39,0.286559273536517,0.581,0.458,7.2379554920228e-35,"0","Psmb8"
"Msx1",4.18825760367652e-39,0.315484387151968,0.507,0.361,7.53425660325369e-35,"0","Msx1"
"Tmem47",4.49160700222872e-39,0.333806236512986,0.656,0.589,8.07995183630924e-35,"0","Tmem47"
"Arl15",5.25523080734736e-39,0.282415757799867,0.638,0.49,9.45363469933717e-35,"0","Arl15"
"Pdzd2",5.81176939866701e-39,0.32729615470904,0.601,0.463,1.04547919712621e-34,"0","Pdzd2"
"Lama3",7.05980522057909e-39,0.295841014590371,0.418,0.278,1.26998836112997e-34,"0","Lama3"
"Adam10",9.028951517133e-39,0.264026805823162,0.737,0.62,1.62421808841706e-34,"0","Adam10"
"Sept11",9.20038011352279e-39,0.295247460343194,0.784,0.714,1.65505637862161e-34,"0","Sept11"
"Mcfd2",1.16487972408188e-38,0.30714530663044,0.632,0.558,2.0955021356509e-34,"0","Mcfd2"
"Nisch",1.27772460169459e-38,0.254479872441513,0.83,0.788,2.2984987859884e-34,"0","Nisch"
"Aif1l",3.76865078835862e-38,0.294062631344434,0.437,0.306,6.77942590317831e-34,"0","Aif1l"
"Arl6ip5",4.99694177750219e-38,0.256161056892328,0.802,0.764,8.98899856354868e-34,"0","Arl6ip5"
"Lrrc58",5.42352378893275e-38,0.288446117355812,0.791,0.749,9.75637694391112e-34,"0","Lrrc58"
"Samd9l",1.0548138965669e-37,0.340996069167802,0.426,0.294,1.89750471853419e-33,"0","Samd9l"
"Il10rb",1.40982625077692e-37,0.307822715936042,0.441,0.315,2.53613644252261e-33,"0","Il10rb"
"Rapgef2",1.43638365017648e-37,0.292372898636526,0.574,0.458,2.58391054830247e-33,"0","Rapgef2"
"Fryl",2.03693305984624e-37,0.276780667603154,0.766,0.67,3.66423888135739e-33,"0","Fryl"
"Swap70",3.03067925130816e-37,0.278801216793858,0.633,0.512,5.45188890517824e-33,"0","Swap70"
"Ggta1",4.60527015681788e-37,0.31931519658854,0.515,0.406,8.28442048509969e-33,"0","Ggta1"
"Qk",7.51676783949303e-37,0.26619918261421,0.827,0.769,1.3521913666464e-32,"0","Qk"
"Afap1l1",1.20888563487937e-36,0.285787847699584,0.605,0.479,2.17466436858449e-32,"0","Afap1l1"
"Igfbp3",3.52569954098576e-36,0.495561648459344,0.452,0.31,6.34238090427928e-32,"0","Igfbp3"
"Mndal",3.92527866841316e-36,0.300982456841146,0.458,0.324,7.06118379660843e-32,"0","Mndal"
"Slc26a10",4.55446247091298e-36,0.360917007519804,0.363,0.217,8.19302253892535e-32,"0","Slc26a10"
"Car8",5.17186428612885e-36,0.296833723395371,0.401,0.261,9.30366666431719e-32,"0","Car8"
"Fat4",6.53326391257835e-36,0.311919205325785,0.472,0.355,1.17526884523372e-31,"0","Fat4"
"9930111J21Rik2",6.84427474406059e-36,0.294986673771991,0.4,0.27,1.23121658370906e-31,"0","9930111J21Rik2"
"Ak3",7.49103115694822e-36,0.306222790946047,0.536,0.447,1.34756159482341e-31,"0","Ak3"
"Kras",8.95542015439513e-36,0.25431023452228,0.769,0.68,1.61099053157414e-31,"0","Kras"
"Tgm2",9.12196135038149e-36,0.262856457640026,0.659,0.536,1.64094962732013e-31,"0","Tgm2"
"Cbx1",1.30613569617775e-35,0.250958736684944,0.767,0.721,2.34960750385415e-31,"0","Cbx1"
"Chd3",2.0647534223505e-35,0.281906120885831,0.718,0.655,3.71428493146632e-31,"0","Chd3"
"Plk2",2.24538498108759e-35,0.296049027190322,0.71,0.554,4.03922304247847e-31,"0","Plk2"
"Stx6",2.87616107115647e-35,0.293906505943949,0.556,0.463,5.17392615090338e-31,"0","Stx6"
"Ptpn18",2.90757607803667e-35,0.295036133575772,0.516,0.391,5.23043860678016e-31,"0","Ptpn18"
"Btnl9",3.77442213369851e-35,0.415379118870536,0.328,0.183,6.78980797631024e-31,"0","Btnl9"
"Sp100",4.17313754393563e-35,0.267233765866791,0.398,0.265,7.5070571277858e-31,"0","Sp100"
"Thsd7a",1.01886800234744e-34,0.348954087647007,0.559,0.413,1.8328416494228e-30,"0","Thsd7a"
"Cd59a",1.29449570108183e-34,0.287414130070561,0.708,0.623,2.32866831667611e-30,"0","Cd59a"
"Ppp1r13b",1.49876023546521e-34,0.312696515866228,0.538,0.431,2.69611978757837e-30,"0","Ppp1r13b"
"Hacd4",3.6110208557928e-34,0.288345629547294,0.553,0.425,6.49586541748567e-30,"0","Hacd4"
"Ralbp1",4.40710531816519e-34,0.269688611961008,0.693,0.647,7.92794175684736e-30,"0","Ralbp1"
"1700020I14Rik",6.15393654374168e-34,0.253385458106833,0.788,0.78,1.10703164485369e-29,"0","1700020I14Rik"
"Kctd12b",6.3332986711194e-34,0.397334747146031,0.514,0.393,1.13929709794767e-29,"0","Kctd12b"
"Ccdc12",7.69396223801589e-34,0.250779455905893,0.714,0.672,1.38406686699668e-29,"0","Ccdc12"
"Syt15",1.83300538468047e-33,0.306471827789147,0.501,0.367,3.2973933865017e-29,"0","Syt15"
"Adamts9",2.43351547855709e-33,0.256989698048378,0.69,0.569,4.37765099437635e-29,"0","Adamts9"
"Ebf1",3.41268425040034e-33,0.253087169944568,0.908,0.828,6.13907769804517e-29,"0","Ebf1"
"Erg",5.19025937117938e-33,0.280435912242519,0.554,0.433,9.33675758281459e-29,"0","Erg"
"Dbn1",6.36773651611141e-33,0.285412181666043,0.56,0.457,1.14549212188328e-28,"0","Dbn1"
"Ptbp3",9.90706015076111e-33,0.271652408841915,0.757,0.684,1.78218105052042e-28,"0","Ptbp3"
"Hmox2",1.07545662024984e-32,0.273550386540801,0.6,0.539,1.93463891416745e-28,"0","Hmox2"
"Gbp9",1.1589536736141e-32,0.276970554521389,0.414,0.29,2.0848417634644e-28,"0","Gbp9"
"Unc5b",1.38943202469946e-32,0.356624690922963,0.49,0.362,2.49944926923185e-28,"0","Unc5b"
"Rassf9",1.65111460813969e-32,0.259122846324389,0.473,0.346,2.97019006858249e-28,"0","Rassf9"
"Crispld1",2.50840919713221e-32,0.297652319243132,0.55,0.415,4.51237730472114e-28,"0","Crispld1"
"Mgst1",2.65309597693665e-32,0.29553669132822,0.589,0.483,4.77265435291134e-28,"0","Mgst1"
"Fam212a",3.45041112794025e-32,0.269966238549844,0.328,0.202,6.20694457805172e-28,"0","Fam212a"
"Meox2",5.83815081330017e-32,0.321939655971154,0.483,0.368,1.05022494980457e-27,"0","Meox2"
"Lrrc8c",7.91688723023494e-32,0.309359168888884,0.574,0.477,1.42416884384696e-27,"0","Lrrc8c"
"Tapbp",8.9866315236711e-32,0.277786143774294,0.633,0.564,1.61660514479319e-27,"0","Tapbp"
"Mfng",1.37366414992607e-31,0.265459434744789,0.53,0.412,2.471084439302e-27,"0","Mfng"
"Gars",1.80003344793266e-31,0.280519458421674,0.612,0.549,3.23808016948606e-27,"0","Gars"
"Unc45b",2.02645958824412e-31,0.265274435535848,0.475,0.359,3.64539815329236e-27,"0","Unc45b"
"Numb",2.41545037503937e-31,0.284169971088663,0.565,0.476,4.34515367965833e-27,"0","Numb"
"Taok2",2.68342859182023e-31,0.28196708853941,0.507,0.41,4.82721969382542e-27,"0","Taok2"
"Smpdl3a",4.04903291439039e-31,0.253928437566101,0.761,0.704,7.28380530969687e-27,"0","Smpdl3a"
"Dock9",6.01765576307827e-31,0.264877491838478,0.633,0.539,1.08251609522015e-26,"0","Dock9"
"Arrdc4",6.07894356034385e-31,0.3072071319628,0.505,0.397,1.09354115707026e-26,"0","Arrdc4"
"Tjp1",7.05664995245024e-31,0.265967186606082,0.721,0.634,1.26942075994627e-26,"0","Tjp1"
"Cxcr4",2.96776249985796e-30,0.284735123384751,0.331,0.21,5.33870796099449e-26,"0","Cxcr4"
"Aqp1",5.32420278776886e-30,0.317555205302676,0.52,0.403,9.57770839491741e-26,"0","Aqp1"
"Nae1",1.18407655014564e-29,0.260815765994531,0.558,0.499,2.130035306057e-25,"0","Nae1"
"AU021092",2.13717365975702e-29,0.298860903398046,0.566,0.439,3.84456169653691e-25,"0","AU021092"
"Nedd9",3.42766477031536e-29,0.263149907979192,0.593,0.475,6.1660261553203e-25,"0","Nedd9"
"Prom1",6.17855288276834e-29,0.271834324277495,0.4,0.289,1.1114598780812e-24,"0","Prom1"
"Sfxn3",1.48074365247013e-28,0.263854065068558,0.532,0.455,2.66370975642852e-24,"0","Sfxn3"
"Trib2",7.69285733403795e-28,0.282114998607301,0.541,0.444,1.38386810582009e-23,"0","Trib2"
"Cit",4.61631294387238e-27,0.252995996382134,0.326,0.217,8.30428535473202e-23,"0","Cit"
"Plekha1",6.11668720297424e-27,0.277059192695689,0.518,0.445,1.10033086094304e-22,"0","Plekha1"
"Cmas",7.22319157538169e-27,0.27380763184483,0.566,0.5,1.29937993249541e-22,"0","Cmas"
"Smad6",1.05512450271305e-26,0.301188967610264,0.539,0.438,1.8980634679305e-22,"0","Smad6"
"Fzd4",1.31152283007065e-26,0.269524790267948,0.686,0.617,2.35929841901409e-22,"0","Fzd4"
"S100a4",3.36622906449996e-26,0.377496856590448,0.628,0.495,6.05550946412898e-22,"0","S100a4"
"Sh2b3",3.99962235643554e-26,0.260340456946732,0.536,0.454,7.19492065699189e-22,"0","Sh2b3"
"Rapgef1",2.88251071123483e-25,0.257781510681273,0.54,0.46,5.18534851844034e-21,"0","Rapgef1"
"Tpgs2",3.30161076413693e-25,0.286965585602457,0.444,0.363,5.93926760360593e-21,"0","Tpgs2"
"Ccdc28b",5.97267199643749e-25,0.261636427488352,0.596,0.556,1.07442396543914e-20,"0","Ccdc28b"
"Plat",6.18835419229384e-25,0.253714834338888,0.587,0.48,1.11322303565174e-20,"0","Plat"
"Ogt",8.33164875455142e-25,0.289213208917421,0.61,0.576,1.49878029445626e-20,"0","Ogt"
"Tec",9.70136859742231e-25,0.255619229884617,0.381,0.277,1.7451791969903e-20,"0","Tec"
"Sptlc2",2.14190765736709e-24,0.258918324613878,0.595,0.552,3.85307768483766e-20,"0","Sptlc2"
"Tanc1",3.08649109350685e-24,0.25989029598253,0.588,0.53,5.55228882810947e-20,"0","Tanc1"
"Slc45a4",5.37106550987475e-23,0.368021030244084,0.496,0.42,9.66200974571369e-19,"0","Slc45a4"
"Plcg1",5.71759291877233e-23,0.253139357513043,0.495,0.424,1.02853779015795e-18,"0","Plcg1"
"Ccny",1.33136874274354e-22,0.254289322031527,0.6,0.569,2.39499923132135e-18,"0","Ccny"
"Trpv4",2.06074224402636e-22,0.252841757343371,0.378,0.277,3.70706922277902e-18,"0","Trpv4"
"Tmem109",2.23980884879518e-22,0.275912326311565,0.673,0.674,4.02919213809765e-18,"0","Tmem109"
"Emp2",8.57072282100834e-22,0.263312077738695,0.691,0.615,1.54178732827119e-17,"0","Emp2"
"Xaf1",9.04748503720777e-22,0.267777516706897,0.382,0.292,1.62755208334331e-17,"0","Xaf1"
"Lxn",2.33927238003978e-21,0.257310590990996,0.514,0.458,4.20811708445356e-17,"0","Lxn"
"Exoc6",4.75767684412436e-20,0.251976447321382,0.374,0.288,8.55858487489532e-16,"0","Exoc6"
"Daam1",6.10904653808291e-20,0.290170220949601,0.539,0.5,1.09895638173573e-15,"0","Daam1"
"Ralgapa1",1.11600333262822e-19,0.255938696464512,0.544,0.5,2.0075783950649e-15,"0","Ralgapa1"
"Tspan8",2.03150403116284e-19,0.256647909154865,0.351,0.254,3.65447260165884e-15,"0","Tspan8"
"Xpr1",4.19542499203477e-18,0.263995531617715,0.471,0.423,7.54715001817135e-14,"0","Xpr1"
"Gnpda2",1.81156702919603e-17,0.252354704967187,0.522,0.495,3.25882792882074e-13,"0","Gnpda2"
"Tia1",1.13210137703761e-16,0.29050220185411,0.508,0.478,2.03653716715295e-12,"0","Tia1"
"Ankrd37",2.723725217136e-16,0.260969304214751,0.311,0.231,4.89970929310595e-12,"0","Ankrd37"
"Kcnq1ot1",3.8437675450469e-14,0.316456185242013,0.546,0.495,6.91455343678488e-10,"0","Kcnq1ot1"
"Cytl1",0,1.85297615091129,0.751,0.092,0,"1","Cytl1"
"Ctsh",0,1.64568559593521,0.96,0.255,0,"1","Ctsh"
"Mgp",0,1.59364413509663,1,0.803,0,"1","Mgp"
"Tmem158",0,1.55139245970135,0.902,0.291,0,"1","Tmem158"
"Eln",0,1.53432417559778,1,0.882,0,"1","Eln"
"Sulf1",0,1.35456002645521,0.987,0.41,0,"1","Sulf1"
"Gkn3",0,1.31656384440301,0.832,0.209,0,"1","Gkn3"
"Vwf",0,1.30826040844505,0.971,0.39,0,"1","Vwf"
"Lmo2",0,1.26575431565448,0.985,0.514,0,"1","Lmo2"
"Igfbp4",0,1.19212908962711,1,0.81,0,"1","Igfbp4"
"Fbln51",0,1.15876114710963,0.999,0.656,0,"1","Fbln5"
"Rbp1",0,1.10300044605788,0.954,0.409,0,"1","Rbp1"
"Mgst3",0,1.0640111658328,0.952,0.669,0,"1","Mgst3"
"Atp2a3",0,1.03425126012529,0.951,0.449,0,"1","Atp2a3"
"Fbln21",0,1.01823449953003,1,0.692,0,"1","Fbln2"
"Sdc1",0,1.00730391926183,0.937,0.405,0,"1","Sdc1"
"Cldn51",0,0.989341162174117,1,0.656,0,"1","Cldn5"
"Col5a2",0,0.979918544254499,0.99,0.667,0,"1","Col5a2"
"Clec3b",0,0.931371882287385,0.686,0.14,0,"1","Clec3b"
"Enpp6",0,0.909750680681006,0.866,0.197,0,"1","Enpp6"
"Dll1",0,0.90363996483294,0.86,0.323,0,"1","Dll1"
"Htra1",0,0.875527888459269,0.991,0.807,0,"1","Htra1"
"Pecam11",0,0.826489224080051,0.996,0.645,0,"1","Pecam1"
"Nos1ap",0,0.821839910021756,0.831,0.279,0,"1","Nos1ap"
"Ptprj",0,0.72027498852316,0.743,0.198,0,"1","Ptprj"
"Ptgs1",0,0.716958018125786,0.654,0.128,0,"1","Ptgs1"
"Irf6",0,0.651773141832372,0.732,0.21,0,"1","Irf6"
"Gxylt2",0,0.563249545610515,0.476,0.069,0,"1","Gxylt2"
"Krt18",0,0.512952469081908,0.428,0.039,0,"1","Krt18"
"Lypd6",1.19055955373762e-299,0.325454994371839,0.367,0.039,2.1416975812186e-295,"1","Lypd6"
"Kcnn4",2.2270225611417e-299,0.580389976255915,0.7,0.197,4.00619088523781e-295,"1","Kcnn4"
"Dhh",7.20202420191358e-289,0.69821717239711,0.871,0.367,1.29557213368223e-284,"1","Dhh"
"Plek2",1.7591527044409e-278,0.625649117624062,0.656,0.188,3.16453980001874e-274,"1","Plek2"
"Ifngr1",9.87518413376106e-277,0.730561165784477,0.916,0.548,1.77644687382228e-272,"1","Ifngr1"
"Dap",9.99834119240194e-276,0.698380443380715,0.913,0.535,1.79860159710118e-271,"1","Dap"
"Cmklr1",9.70919132430663e-274,0.533542493833888,0.644,0.184,1.74658642732952e-269,"1","Cmklr1"
"Ehd4",1.48900766687565e-271,0.817599050911266,0.958,0.667,2.67857589194261e-267,"1","Ehd4"
"Cenpt",7.93483999484661e-270,0.634444887074867,0.822,0.353,1.42739836667296e-265,"1","Cenpt"
"Bpgm",1.70804239375208e-267,0.737861918431077,0.614,0.182,3.07259746212061e-263,"1","Bpgm"
"Gja51",3.75348589159012e-267,0.781828438999285,0.866,0.373,6.75214577038147e-263,"1","Gja5"
"Dkk2",1.64592709986391e-266,0.721012561673473,0.759,0.253,2.96085825994518e-262,"1","Dkk2"
"Lox",7.22282037576021e-264,0.797439964943383,0.96,0.61,1.2993131573955e-259,"1","Lox"
"Gm7694",2.37265656052867e-261,0.471014817654286,0.607,0.166,4.26817188673503e-257,"1","Gm7694"
"Ldb2",1.86313117249834e-260,0.725445684162063,0.949,0.526,3.35158666620726e-256,"1","Ldb2"
"Egfl71",2.2200081665947e-258,0.75948158253922,0.999,0.684,3.99357269088721e-254,"1","Egfl7"
"Anpep",5.05605931909885e-256,0.545069369342341,0.636,0.191,9.09534510912692e-252,"1","Anpep"
"Fblim1",1.92492412492014e-253,0.730296580929164,0.91,0.533,3.46274600831884e-249,"1","Fblim1"
"Cda",5.98309006692273e-252,0.585809982835976,0.758,0.297,1.07629807213873e-247,"1","Cda"
"Fam3c",2.1228950859281e-250,1.13883760550687,0.856,0.519,3.81887597007607e-246,"1","Fam3c"
"Pbx1",2.20443333168935e-250,0.755910919992111,0.948,0.718,3.96555512037597e-246,"1","Pbx1"
"Clu",3.25259898735674e-250,0.956445296710763,0.982,0.713,5.85110031835604e-246,"1","Clu"
"Igf21",6.93715790925953e-250,0.847459963250864,0.988,0.627,1.2479253362967e-245,"1","Igf2"
"Cmip",3.71866898684197e-249,0.783502696944517,0.947,0.583,6.68951364043002e-245,"1","Cmip"
"Tanc2",2.53146237583204e-247,0.675516471779996,0.918,0.499,4.55384766788426e-243,"1","Tanc2"
"Ociad2",1.36114695161837e-236,0.367039176546875,0.481,0.104,2.44856725126629e-232,"1","Ociad2"
"Emp21",6.26382143742528e-236,0.762843158176926,0.932,0.582,1.12679883837843e-231,"1","Emp2"
"Sox181",2.98045473169109e-233,0.780480191006056,0.974,0.562,5.3615400168391e-229,"1","Sox18"
"Atp2b2",3.69404736885115e-229,0.364397351122509,0.446,0.091,6.64522181182634e-225,"1","Atp2b2"
"Ramp21",2.69556828715933e-228,0.71877291605334,0.991,0.669,4.84905779177092e-224,"1","Ramp2"
"Fam135a",3.56729098219923e-228,0.654538181901422,0.771,0.363,6.41719974787819e-224,"1","Fam135a"
"Cfh",1.93177371151688e-227,0.460603658650187,0.487,0.105,3.47506772964771e-223,"1","Cfh"
"Cp",2.97769501352226e-225,0.433352806999601,0.437,0.088,5.35657555982519e-221,"1","Cp"
"Arl151",1.7886740878437e-222,0.628466247417124,0.865,0.459,3.21764581662204e-218,"1","Arl15"
"She1",2.03627561436018e-222,0.613183433838574,0.939,0.531,3.66305620267252e-218,"1","She"
"Hs3st1",3.7654818972644e-222,0.627716946280442,0.82,0.406,6.77372538498892e-218,"1","Hs3st1"
"Cgnl1",1.38123903770504e-221,0.688287991875034,0.897,0.51,2.48471090492761e-217,"1","Cgnl1"
"tdTomato",3.4902086290645e-220,0.631971172562792,0.949,0.63,6.27853630282413e-216,"1","tdTomato"
"Pam",3.76669637740087e-219,0.5920447951575,0.962,0.714,6.77591011330642e-215,"1","Pam"
"Itgb4",1.63565890299047e-218,0.520977369165301,0.738,0.294,2.94238680058955e-214,"1","Itgb4"
"AU0210921",4.38988651725452e-213,0.600727226274105,0.836,0.402,7.89696685588916e-209,"1","AU021092"
"Calml4",8.18648569411741e-212,0.512029382469957,0.588,0.19,1.47266691151478e-207,"1","Calml4"
"Pdzk1ip1",5.78895591588199e-211,0.307184256463809,0.365,0.063,1.04137527970801e-206,"1","Pdzk1ip1"
"Mall",9.62783864134287e-210,0.568068936915732,0.809,0.388,1.73195189319117e-205,"1","Mall"
"Itga5",1.24252863697195e-207,0.562941944602296,0.884,0.503,2.23518476504884e-203,"1","Itga5"
"Megf6",5.42674571084423e-206,0.527544126873274,0.694,0.262,9.76217285923768e-202,"1","Megf6"
"Bmx1",2.66633330388638e-204,0.602017204376066,0.883,0.453,4.79646698036121e-200,"1","Bmx"
"Ass1",3.60599489482941e-201,0.431039362246002,0.565,0.178,6.48682421630862e-197,"1","Ass1"
"Serpinf11",2.74184952688939e-198,0.625530961031648,0.936,0.531,4.93231311392133e-194,"1","Serpinf1"
"Ntn1",4.13943978869476e-198,0.379825376888349,0.512,0.142,7.446438235883e-194,"1","Ntn1"
"Apbb2",3.99196532813845e-197,0.600460646177816,0.971,0.712,7.18114642878825e-193,"1","Apbb2"
"F2rl1",4.94932124532836e-196,0.364028505002414,0.426,0.095,8.90333398822118e-192,"1","F2rl1"
"Ltbp3",1.6775763149479e-195,0.542254756574505,0.803,0.43,3.01779203295977e-191,"1","Ltbp3"
"Plpp1",5.81922010174169e-195,0.676343367615016,0.931,0.674,1.04681950410231e-190,"1","Plpp1"
"Ifitm21",2.04338568702403e-194,0.510650481995325,0.998,0.929,3.67584651238752e-190,"1","Ifitm2"
"Hmcn11",6.53898860904135e-194,0.636092214074682,0.933,0.489,1.17629866088045e-189,"1","Hmcn1"
"Myrip",8.83457546056799e-190,0.261849504845299,0.333,0.057,1.58925177960157e-185,"1","Myrip"
"Lgmn",3.10000127379472e-189,0.622861622044593,0.85,0.533,5.57659229142933e-185,"1","Lgmn"
"Rsph9",7.36813141472874e-187,0.414797970654356,0.59,0.207,1.32545316019555e-182,"1","Rsph9"
"H2-K1",1.44420094950359e-185,0.716807496010579,0.953,0.683,2.59797308806201e-181,"1","H2-K1"
"Scn1b",1.36341093251366e-184,0.423021464509851,0.573,0.201,2.45263992649882e-180,"1","Scn1b"
"Tulp4",1.04526104608323e-182,0.554324290915837,0.895,0.648,1.88032009579912e-178,"1","Tulp4"
"Ssfa21",2.94291387112385e-181,0.556776516974189,0.871,0.525,5.29400776276468e-177,"1","Ssfa2"
"Stab1",5.78673652202015e-180,0.51084959836873,0.714,0.323,1.04097603294621e-175,"1","Stab1"
"Mmrn21",7.30214494704261e-180,0.576188480364696,0.967,0.582,1.3135828545235e-175,"1","Mmrn2"
"Nuak1",4.22608113460227e-178,0.549725455232144,0.793,0.409,7.60229735303603e-174,"1","Nuak1"
"Klhl35",1.29339345653284e-177,0.319863289238143,0.422,0.104,2.32668548895693e-173,"1","Klhl35"
"Tmem176a",1.92676592291604e-177,0.536949179056928,0.831,0.485,3.46605921873367e-173,"1","Tmem176a"
"Trim471",1.37324032635072e-176,0.555271885715454,0.909,0.626,2.47032202307232e-172,"1","Trim47"
"Tmem1001",9.52309817397868e-176,0.702442725741628,0.885,0.475,1.71311013051702e-171,"1","Tmem100"
"Mmp2",6.40122210172082e-175,0.382765080175037,0.748,0.326,1.15151584387856e-170,"1","Mmp2"
"Thsd7a1",1.37141846708073e-174,0.591454223598937,0.811,0.379,2.46704468043152e-170,"1","Thsd7a"
"Tie11",1.95221044636018e-174,0.535425667029605,0.949,0.568,3.51183137195733e-170,"1","Tie1"
"Tmem176b",1.79999692694302e-169,0.524750890724408,0.947,0.738,3.23801447187779e-165,"1","Tmem176b"
"Pla2g7",1.23960019291695e-167,0.342513414640556,0.34,0.068,2.2299167870383e-163,"1","Pla2g7"
"H2-Q7",3.21580299222505e-167,0.518176254810525,0.614,0.252,5.78490800271365e-163,"1","H2-Q7"
"Phlda3",7.69591640620163e-167,0.584213619384243,0.835,0.54,1.38441840231161e-162,"1","Phlda3"
